X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed,avoided_loss
37,55.0,-6.0,combined,47644.39825711479,107.27979189098839,227,5.972112601946856,2204.330749872968
37,55.0,-4.0,combined,47752.83495913388,107.5239563101332,222,5.840568271507498,2095.8940478538793
37,55.0,-2.0,combined,47921.05815131788,107.9027405892702,211,5.551170744540911,1927.6708556698854
37,55.0,0.0,combined,48673.1729936984,109.59626022054513,183,4.814522494080506,1175.5560132893559
37,55.0,2.0,combined,49201.90141045829,110.78678579315813,155,4.0778742436201,646.8275965294663
37,55.0,4.0,combined,49388.08333990363,111.20600734648683,122,3.2096816627203366,460.64566708413156
37,55.0,6.0,combined,49563.96532638841,111.6020367559808,83,2.1836358852933437,284.76368059934697
37,55.0,8.0,combined,49701.3222034456,111.91132006576194,54,1.420678768745067,147.4068035421657
37,55.0,10.0,combined,49802.84689595803,112.13992087263442,29,0.7629571165482768,45.88211102972738
37,55.0,12.0,combined,49833.11625672143,112.20807769362828,17,0.44725072349381745,15.612750266335295
37,55.0,14.0,combined,49835.34467672831,112.21309537552436,13,0.342015259142331,13.384330259448712
37,55.0,16.0,combined,49835.688120760475,112.21386870052467,10,0.26308866087871613,13.040886227281876
37,55.0,18.0,combined,49837.91753902788,112.21888863018093,7,0.1841620626151013,10.81146795987436
37,55.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,55.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,55.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,-10.0,combined,47212.95746456517,106.30832661634625,270,7.1033938437253346,2635.771542422589
37,60.0,-8.0,combined,47237.441631354406,106.36345704959466,268,7.050776111549592,2611.2873756333493
37,60.0,-6.0,combined,47288.49238013632,106.47840684234149,265,6.971849513285977,2560.23662685144
37,60.0,-4.0,combined,47464.588805725114,106.87491909941657,256,6.735069718495133,2384.1402012626413
37,60.0,-2.0,combined,47661.022842251026,107.3172250856331,242,6.36674559326493,2187.706164736731
37,60.0,0.0,combined,48491.37168136342,109.18690240165627,208,5.472244146277296,1357.3573256243476
37,60.0,2.0,combined,49065.29819168071,110.47919947833026,174,4.577742699289661,783.4308153070479
37,60.0,4.0,combined,49279.52138857892,110.96156090637137,137,3.604314654038411,569.2076184088435
37,60.0,6.0,combined,49507.36070517328,111.47458143686319,94,2.4730334122599316,341.3683018144759
37,60.0,8.0,combined,49674.359235020784,111.85060817208313,61,1.6048408313601683,174.36977196697998
37,60.0,10.0,combined,49790.5859528669,112.1123131900669,34,0.8945014469876349,58.14305412085736
37,60.0,12.0,combined,49826.21525744351,112.19253887283388,21,0.5524861878453038,22.513749544246394
37,60.0,14.0,combined,49833.96711527989,112.209993552206,15,0.3946329913180742,14.76189170786673
37,60.0,16.0,combined,49834.310559312056,112.21076687720631,12,0.31570639305445936,14.418447675699895
37,60.0,18.0,combined,49837.32916410486,112.21756379994684,8,0.2104709287029729,11.39984288289399
37,60.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,60.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,60.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,-10.0,combined,46831.07038915994,105.44844030286527,293,7.708497763746383,3017.658617827813
37,65.0,-8.0,combined,46855.55455594919,105.50357073611367,291,7.655880031570639,2993.174451038573
37,65.0,-6.0,combined,46933.067378036874,105.67810456856077,287,7.550644567219153,2915.661628950889
37,65.0,-4.0,combined,47147.71587046137,106.16142362472233,276,7.261247040252565,2701.013136526397
37,65.0,-2.0,combined,47383.11332674937,106.6914626439154,259,6.8139963167587485,2465.615680238384
37,65.0,0.0,combined,48425.66839681956,109.03895983232458,222,5.840568271507498,1423.0606101682033
37,65.0,2.0,combined,49064.19865543311,110.47672367793956,184,4.840831360168377,784.5303515546548
37,65.0,4.0,combined,49289.73572505746,110.98456029206639,145,3.814785582741384,558.9932819302987
37,65.0,6.0,combined,49553.658438197235,111.57882897373061,100,2.6308866087871614,295.070568790521
37,65.0,8.0,combined,49721.97833238374,111.95783099453469,64,1.6837674296237832,126.75067460402133
37,65.0,10.0,combined,49786.22351260143,112.10249038400916,35,0.9208103130755065,62.50549438632751
37,65.0,12.0,combined,49821.85281717805,112.18271606677618,22,0.5787950539331754,26.876189809716557
37,65.0,14.0,combined,49833.96711527989,112.209993552206,15,0.3946329913180742,14.76189170786673
37,65.0,16.0,combined,49834.310559312056,112.21076687720631,12,0.31570639305445936,14.418447675699895
37,65.0,18.0,combined,49837.32916410486,112.21756379994684,8,0.2104709287029729,11.39984288289399
37,65.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,65.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,65.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,-10.0,combined,46399.18829409881,104.47598135754353,334,8.787161273349119,3449.5407128889533
37,70.0,-8.0,combined,46423.67246088805,104.53111179079193,332,8.734543541173375,3425.056546099713
37,70.0,-6.0,combined,46520.04158305355,104.74810391890823,327,8.602999210734017,3328.6874239342114
37,70.0,-4.0,combined,46743.47650123465,105.25120716714936,315,8.287292817679557,3105.252505753112
37,70.0,-2.0,combined,47011.393437580875,105.85446954901819,297,7.813733228097869,2837.335569406887
37,70.0,0.0,combined,48118.31300297141,108.34689478596464,255,6.708760852407261,1730.4160040163486
37,70.0,2.0,combined,48889.726047877804,110.08386773445167,206,5.419626414101552,959.002959109953
37,70.0,4.0,combined,49170.67027958673,110.71646337661002,162,4.262036306235202,678.0587274010276
37,70.0,6.0,combined,49479.789725824914,111.4125004990211,112,2.9465930018416207,368.9392811628458
37,70.0,8.0,combined,49642.561721498205,111.77901044479219,73,1.9205472244146278,206.16728548955194
37,70.0,10.0,combined,49746.38630327893,112.0127898592471,41,1.0786635096027362,102.3427037088284
37,70.0,12.0,combined,49813.9616740792,112.16494776199335,25,0.6577216521967904,34.767332908567454
37,70.0,14.0,combined,49831.72960355683,112.20495539870244,16,0.4209418574059458,16.999403430929636
37,70.0,16.0,combined,49832.073047589,112.20572872370276,13,0.342015259142331,16.655959398762796
37,70.0,18.0,combined,49837.32916410486,112.21756379994684,8,0.2104709287029729,11.39984288289399
37,70.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,70.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,70.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,-10.0,combined,45647.13481894602,102.78259990543887,409,10.76032622993949,4201.5941880417395
37,75.0,-8.0,combined,45671.61898573526,102.83773033868727,407,10.707708497763747,4177.1100212525
37,75.0,-6.0,combined,45825.17509192432,103.18348907881561,398,10.470928702972902,4023.5539150634377
37,75.0,-4.0,combined,46082.51712109417,103.76294018627132,384,10.1026045777427,3766.211885893589
37,75.0,-2.0,combined,46450.206029994966,104.59085681593746,359,9.44488292554591,3398.522976992791
37,75.0,0.0,combined,47692.08776759778,107.38717326103716,303,7.971586424625099,2156.641239389973
37,75.0,2.0,combined,48606.854665631006,109.44693277190713,245,6.445672191528545,1241.8743413567527
37,75.0,4.0,combined,48944.992070190914,110.20830896131737,193,5.077611154959221,903.7369367968483
37,75.0,6.0,combined,49332.06689328547,111.07987640653374,136,3.5780057879505396,516.662113702292
37,75.0,8.0,combined,49524.48094446522,111.51313068453028,87,2.2888713496448303,324.24806252253745
37,75.0,10.0,combined,49691.58932835894,111.88940477557057,49,1.289134438305709,157.13967862881466
37,75.0,12.0,combined,49791.94209518166,112.11536678441635,29,0.7629571165482768,56.786911806099425
37,75.0,14.0,combined,49834.97852813953,112.21227092719796,17,0.44725072349381745,13.750478848227017
37,75.0,16.0,combined,49832.073047589,112.20572872370276,13,0.342015259142331,16.655959398762796
37,75.0,18.0,combined,49837.32916410486,112.21756379994684,8,0.2104709287029729,11.39984288289399
37,75.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,75.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,75.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,-10.0,combined,44210.17101272501,99.54702166905614,530,13.943699026571954,5638.557994262743
37,80.0,-8.0,combined,44278.91602395806,99.70181322416877,526,13.838463562220468,5569.812983029699
37,80.0,-6.0,combined,44581.61189152903,100.38338652275539,514,13.522757169166008,5267.117115458732
37,80.0,-4.0,combined,45004.53371818782,101.33566983852455,491,12.917653249144962,4844.195288799936
37,80.0,-2.0,combined,45398.821746690446,102.22347909187268,457,12.023151802157326,4449.907260297312
37,80.0,0.0,combined,46904.9083485382,105.61469953176783,382,10.049986845566956,2943.820658449561
37,80.0,2.0,combined,47992.7101890485,108.06407782885131,303,7.971586424625099,1856.0188179392603
37,80.0,4.0,combined,48556.333484729446,109.33317539493372,238,6.261510128913445,1292.3955222583118
37,80.0,6.0,combined,49029.42719586188,110.39842958497154,172,4.525124967113917,819.3018111258839
37,80.0,8.0,combined,49264.17004221212,110.92699463407659,114,2.999210734017364,584.5589647756367
37,80.0,10.0,combined,49559.076472508576,111.5910286365376,67,1.762694027887398,289.65253447917905
37,80.0,12.0,combined,49722.23091161163,111.95839972135244,41,1.0786635096027362,126.49809537613324
37,80.0,14.0,combined,49816.03099297659,112.16960719959336,21,0.5524861878453038,32.69801401115925
37,80.0,16.0,combined,49828.85299009361,112.19847819456147,15,0.3946329913180742,19.876016894146044
37,80.0,18.0,combined,49834.10910660948,112.21031327080559,10,0.26308866087871613,14.619900378277235
37,80.0,20.0,combined,49844.91405188998,112.23464251670832,4,0.10523546435148645,3.814955097776919
37,80.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
37,80.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,,,rule1_only,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,-10.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,-8.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,-6.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,-4.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,-2.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,0.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,2.0,combined,49845.27818946287,112.23546243687666,3,0.07892659826361484,3.45081752488455
39,0.0,4.0,combined,49848.77709241573,112.2433408358986,2,0.052617732175743226,-0.0480854279699486
39,0.0,6.0,combined,49848.75304970174,112.24328669947442,1,0.026308866087871613,-0.0240427139849743
39,0.0,8.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,10.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,12.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,14.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,16.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,18.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,20.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,0.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,-10.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,-8.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,-6.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,-4.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,-2.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,0.0,combined,49750.74663675051,112.02260792148566,29,0.7629571165482768,97.98237023724558
39,5.0,2.0,combined,49802.6263643069,112.1394243066056,24,0.6314127861089187,46.10264268085332
39,5.0,4.0,combined,49804.29355851712,112.14317828932879,20,0.5261773217574323,44.435448470636175
39,5.0,6.0,combined,49798.978554522066,112.13121061750697,14,0.3683241252302026,49.75045246568961
39,5.0,8.0,combined,49846.17921841543,112.2374912629728,3,0.07892659826361484,2.549788572327111
39,5.0,10.0,combined,49847.24385332955,112.23988847683643,2,0.052617732175743226,1.4851536582079143
39,5.0,12.0,combined,49847.658013364795,112.2408210314287,1,0.026308866087871613,1.070993622967037
39,5.0,14.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,16.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,18.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,20.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,5.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,-10.0,combined,49524.65937602678,111.51353245475913,44,1.1575901078663509,324.069630960981
39,10.0,-8.0,combined,49524.65937602678,111.51353245475913,44,1.1575901078663509,324.069630960981
39,10.0,-6.0,combined,49524.65937602678,111.51353245475913,44,1.1575901078663509,324.069630960981
39,10.0,-4.0,combined,49524.65937602678,111.51353245475913,44,1.1575901078663509,324.069630960981
39,10.0,-2.0,combined,49524.65937602678,111.51353245475913,44,1.1575901078663509,324.069630960981
39,10.0,0.0,combined,49657.06969473301,111.81167771327128,41,1.0786635096027362,191.6593122547533
39,10.0,2.0,combined,49777.54758230575,112.08295499200865,33,0.8681925808997633,71.18142468201235
39,10.0,4.0,combined,49784.24354103935,112.0980321277419,26,0.684030518284662,64.48546594840144
39,10.0,6.0,combined,49782.16086369629,112.09334261123811,18,0.4735595895816891,66.56814329146755
39,10.0,8.0,combined,49831.37629434932,112.20415986051451,6,0.15785319652722968,17.352712638433243
39,10.0,10.0,combined,49845.04843783032,112.23494511042847,3,0.07892659826361484,3.6805691574419304
39,10.0,12.0,combined,49847.658013364795,112.2408210314287,1,0.026308866087871613,1.070993622967037
39,10.0,14.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,16.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,18.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,20.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,10.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,-10.0,combined,49162.220035416074,110.69743615684823,62,1.6311496974480402,686.5089715716894
39,15.0,-8.0,combined,49162.220035416074,110.69743615684823,62,1.6311496974480402,686.5089715716894
39,15.0,-6.0,combined,49162.220035416074,110.69743615684823,62,1.6311496974480402,686.5089715716894
39,15.0,-4.0,combined,49162.220035416074,110.69743615684823,62,1.6311496974480402,686.5089715716894
39,15.0,-2.0,combined,49162.220035416074,110.69743615684823,62,1.6311496974480402,686.5089715716894
39,15.0,0.0,combined,49618.81754497457,111.72554623054539,53,1.3943699026571954,229.91146201319197
39,15.0,2.0,combined,49739.29543254731,111.99682350928276,45,1.1838989739542225,109.43357444045108
39,15.0,4.0,combined,49776.08069121215,112.07965202719002,36,0.9471191791633782,72.64831577561371
39,15.0,6.0,combined,49770.9508203662,112.06810121540704,25,0.6577216521967904,77.7781866215654
39,15.0,8.0,combined,49822.727521490495,112.18468561828774,11,0.2893975269665877,26.001485497265758
39,15.0,10.0,combined,49840.3635184275,112.2243961855402,6,0.15785319652722968,8.365488560263973
39,15.0,12.0,combined,49842.97309396198,112.23027210654044,4,0.10523546435148645,5.755913025789079
39,15.0,14.0,combined,49846.39021166311,112.23796635159871,2,0.052617732175743226,2.3387953246523105
39,15.0,16.0,combined,49845.26234595085,112.23542676240632,1,0.026308866087871613,3.466661036911583
39,15.0,18.0,combined,49845.26234595085,112.23542676240632,1,0.026308866087871613,3.466661036911583
39,15.0,20.0,combined,49845.26234595085,112.23542676240632,1,0.026308866087871613,3.466661036911583
39,15.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,15.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,-10.0,combined,49143.420826705595,110.65510641249315,80,2.104709287029729,705.3081802821566
39,20.0,-8.0,combined,49143.420826705595,110.65510641249315,80,2.104709287029729,705.3081802821566
39,20.0,-6.0,combined,49143.420826705595,110.65510641249315,80,2.104709287029729,705.3081802821566
39,20.0,-4.0,combined,49143.420826705595,110.65510641249315,80,2.104709287029729,705.3081802821566
39,20.0,-2.0,combined,49143.420826705595,110.65510641249315,80,2.104709287029729,705.3081802821566
39,20.0,0.0,combined,49600.0183362641,111.68321648619032,71,1.8679294922388845,248.71067072365958
39,20.0,2.0,combined,49725.08558936746,111.96482753336737,62,1.6311496974480402,123.6434176203019
39,20.0,4.0,combined,49761.42416425311,112.04665026371879,52,1.368061036569324,87.30484273464933
39,20.0,6.0,combined,49756.29429340716,112.03509945193582,41,1.0786635096027362,92.43471358060101
39,20.0,8.0,combined,49813.08476719337,112.16297325099814,25,0.6577216521967904,35.644239794385335
39,20.0,10.0,combined,49833.348275651835,112.20860012529873,18,0.4735595895816891,15.380731335918298
39,20.0,12.0,combined,49837.3402528914,112.21758876831156,12,0.31570639305445936,11.388754096359724
39,20.0,14.0,combined,49840.63676726681,112.22501145364492,9,0.23677979479084454,8.092239720941931
39,20.0,16.0,combined,49842.02073662383,112.22812770550318,7,0.1841620626151013,6.708270363928314
39,20.0,18.0,combined,49837.9424522895,112.21894472679709,6,0.15785319652722968,10.78655469825707
39,20.0,20.0,combined,49844.938965151596,112.23469861332448,3,0.07892659826361484,3.7900418361596295
39,20.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,20.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,-10.0,combined,48914.64346581653,110.13997370931365,105,2.7624309392265194,934.0855411712259
39,25.0,-8.0,combined,48914.64346581653,110.13997370931365,105,2.7624309392265194,934.0855411712259
39,25.0,-6.0,combined,48914.64346581653,110.13997370931365,105,2.7624309392265194,934.0855411712259
39,25.0,-4.0,combined,48914.64346581653,110.13997370931365,105,2.7624309392265194,934.0855411712259
39,25.0,-2.0,combined,48931.14073347357,110.17712022612903,104,2.736122073138648,917.5882735141887
39,25.0,0.0,combined,49411.04589675519,111.25771160575833,90,2.367797947908445,437.6831102325703
39,25.0,2.0,combined,49688.040848486446,111.88141474534297,78,2.0520915548539858,160.68815850131773
39,25.0,4.0,combined,49722.56810663915,111.9591589756132,66,1.7363851617995265,126.1609003486136
39,25.0,6.0,combined,49727.94474803873,111.97126543495618,51,1.3417521704814523,120.78425894903245
39,25.0,8.0,combined,49808.73194571288,112.15317210333654,30,0.7892659826361484,39.99706127487768
39,25.0,10.0,combined,49826.1978031333,112.19249957136643,22,0.5787950539331754,22.53120385446277
39,25.0,12.0,combined,49835.3161532111,112.213031149779,14,0.3683241252302026,13.412853776661441
39,25.0,14.0,combined,49837.54457321798,112.21804883167506,10,0.26308866087871613,11.184433769774856
39,25.0,16.0,combined,49838.928542575,112.22116508353334,8,0.2104709287029729,9.800464412761237
39,25.0,18.0,combined,49837.9424522895,112.21894472679709,6,0.15785319652722968,10.78655469825707
39,25.0,20.0,combined,49844.938965151596,112.23469861332448,3,0.07892659826361484,3.7900418361596295
39,25.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,30.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,32.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,34.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,36.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,25.0,38.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,30.0,-10.0,combined,48691.990332211186,109.63863078735764,126,3.314917127071823,1156.7386747765777
39,30.0,-8.0,combined,48691.990332211186,109.63863078735764,126,3.314917127071823,1156.7386747765777
39,30.0,-6.0,combined,48691.990332211186,109.63863078735764,126,3.314917127071823,1156.7386747765777
39,30.0,-4.0,combined,48691.990332211186,109.63863078735764,126,3.314917127071823,1156.7386747765777
39,30.0,-2.0,combined,48727.10116030034,109.71768902858462,124,3.2622993948960803,1121.6278466874185
39,30.0,0.0,combined,49350.85362960078,111.1221780670845,108,2.841357537490134,497.87537738698404
39,30.0,2.0,combined,49657.782558404724,111.81328285194752,93,2.44672454617206,190.94644858302723
39,30.0,4.0,combined,49695.94035348945,111.89920187843238,78,2.0520915548539858,152.78865349830818
39,30.0,6.0,combined,49712.761748655656,111.93707822567907,56,1.4732965009208103,135.96725833209828
39,30.0,8.0,combined,49793.548946329814,112.11898489405947,35,0.9208103130755065,55.18006065794353
39,30.0,10.0,combined,49822.98229458039,112.18525928497394,23,0.6051039200210471,25.746712407366118
39,30.0,12.0,combined,49832.100644658196,112.20579086338651,15,0.3946329913180742,16.628362329564787
39,30.0,14.0,combined,49834.329064665086,112.2108085452826,11,0.2893975269665877,14.399942322678204
39,30.0,16.0,combined,49835.7130340221,112.21392479714085,9,0.23677979479084454,13.015972965664584
39,30.0,18.0,combined,49837.9424522895,112.21894472679709,6,0.15785319652722968,10.78655469825707
39,30.0,20.0,combined,49844.938965151596,112.23469861332448,3,0.07892659826361484,3.7900418361596295
39,30.0,22.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,30.0,24.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,30.0,26.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
39,30.0,28.0,combined,49848.72900698776,112.24323256305028,0,0.0,0.0
