time,price,imb,regime,hour,hour_of_day,weekday
2026-04-12 12:00:00+00:00,0.0,22.617,surplus,12.0,12,6
2026-04-12 12:15:00+00:00,0.35,13.625,surplus,12.25,12,6
2026-04-12 12:30:00+00:00,0.87,11.584,surplus,12.5,12,6
2026-04-12 12:45:00+00:00,0.89,10.933,surplus,12.75,12,6
2026-04-12 13:00:00+00:00,5.88,13.082,surplus,13.0,13,6
2026-04-12 13:15:00+00:00,10.0,11.875,surplus,13.25,13,6
2026-04-12 13:30:00+00:00,17.04,7.636,surplus,13.5,13,6
2026-04-12 13:45:00+00:00,29.74,13.703,surplus,13.75,13,6
2026-04-12 14:00:00+00:00,32.54,4.523,surplus,14.0,14,6
2026-04-12 14:15:00+00:00,58.34,3.754,surplus,14.25,14,6
2026-04-12 14:30:00+00:00,60.97,0.665,surplus,14.5,14,6
2026-04-12 14:45:00+00:00,81.493,8.378,surplus,14.75,14,6
2026-04-12 15:00:00+00:00,183.225,-0.401,deficit,15.0,15,6
2026-04-12 15:15:00+00:00,179.522,-4.246,deficit,15.25,15,6
2026-04-12 15:30:00+00:00,177.708,-3.948,deficit,15.5,15,6
2026-04-12 15:45:00+00:00,148.555,-7.219,deficit,15.75,15,6
2026-04-12 16:00:00+00:00,151.9311,-15.046,deficit,16.0,16,6
2026-04-12 16:15:00+00:00,158.77,-7.377,deficit,16.25,16,6
2026-04-12 16:30:00+00:00,157.8591,-2.275,deficit,16.5,16,6
2026-04-12 16:45:00+00:00,162.481,-2.07,deficit,16.75,16,6
2026-04-12 17:00:00+00:00,134.56,2.769,surplus,17.0,17,6
2026-04-12 17:15:00+00:00,126.168,2.559,surplus,17.25,17,6
2026-04-12 17:30:00+00:00,165.265,-1.405,deficit,17.5,17,6
2026-04-12 17:45:00+00:00,172.755,-0.538,deficit,17.75,17,6
2026-04-12 18:00:00+00:00,166.8205,-3.139,deficit,18.0,18,6
2026-04-12 18:15:00+00:00,164.8876,-1.618,deficit,18.25,18,6
2026-04-12 18:30:00+00:00,100.396,2.866,surplus,18.5,18,6
2026-04-12 18:45:00+00:00,116.473,0.04,surplus,18.75,18,6
2026-04-12 19:00:00+00:00,111.927,4.563,surplus,19.0,19,6
2026-04-12 19:15:00+00:00,153.6482,-1.135,deficit,19.25,19,6
2026-04-12 19:30:00+00:00,153.6482,-3.011,deficit,19.5,19,6
2026-04-12 19:45:00+00:00,101.21,2.379,surplus,19.75,19,6
2026-04-12 20:00:00+00:00,87.144,0.212,surplus,20.0,20,6
2026-04-12 20:15:00+00:00,113.908,4.538,surplus,20.25,20,6
2026-04-12 20:30:00+00:00,153.6012,-3.695,deficit,20.5,20,6
2026-04-12 20:45:00+00:00,119.42,1.208,surplus,20.75,20,6
2026-04-12 21:00:00+00:00,123.071,2.691,surplus,21.0,21,6
2026-04-12 21:15:00+00:00,140.5461,-4.115,deficit,21.25,21,6
2026-04-12 21:30:00+00:00,153.233,-0.707,deficit,21.5,21,6
2026-04-12 21:45:00+00:00,155.03,-2.566,deficit,21.75,21,6
2026-04-12 22:00:00+00:00,119.829,2.079,surplus,22.0,22,6
2026-04-12 22:15:00+00:00,94.047,2.044,surplus,22.25,22,6
2026-04-12 22:30:00+00:00,105.24,4.486,surplus,22.5,22,6
2026-04-12 22:45:00+00:00,110.333,1.748,surplus,22.75,22,6
2026-04-12 23:00:00+00:00,97.242,2.549,surplus,23.0,23,6
2026-04-12 23:15:00+00:00,133.9611,-0.677,deficit,23.25,23,6
2026-04-12 23:30:00+00:00,131.5916,-1.733,deficit,23.5,23,6
2026-04-12 23:45:00+00:00,105.29,3.35,surplus,23.75,23,6
2026-04-13 00:00:00+00:00,130.3711,-0.193,deficit,0.0,0,0
2026-04-13 00:15:00+00:00,86.161,2.762,surplus,0.25,0,0
2026-04-13 00:30:00+00:00,99.165,1.546,surplus,0.5,0,0
2026-04-13 00:45:00+00:00,84.516,2.421,surplus,0.75,0,0
2026-04-13 01:00:00+00:00,77.119,0.844,surplus,1.0,1,0
2026-04-13 01:15:00+00:00,129.5287,-2.199,deficit,1.25,1,0
2026-04-13 01:30:00+00:00,129.5287,-0.263,deficit,1.5,1,0
2026-04-13 01:45:00+00:00,129.5287,-0.518,deficit,1.75,1,0
2026-04-13 02:00:00+00:00,133.6724,-1.886,deficit,2.0,2,0
2026-04-13 02:15:00+00:00,133.6724,-0.534,deficit,2.25,2,0
2026-04-13 02:30:00+00:00,133.6724,-1.701,deficit,2.5,2,0
2026-04-13 02:45:00+00:00,142.6418,-1.685,deficit,2.75,2,0
2026-04-13 03:00:00+00:00,143.0376,-1.583,deficit,3.0,3,0
2026-04-13 03:15:00+00:00,143.0376,-0.904,deficit,3.25,3,0
2026-04-13 03:30:00+00:00,143.0376,-6.693,deficit,3.5,3,0
2026-04-13 03:45:00+00:00,149.1675,-13.244,deficit,3.75,3,0
2026-04-13 04:00:00+00:00,158.3879,-5.411,deficit,4.0,4,0
2026-04-13 04:15:00+00:00,178.142,-4.213,deficit,4.25,4,0
2026-04-13 04:30:00+00:00,182.881,-5.85,deficit,4.5,4,0
2026-04-13 04:45:00+00:00,188.149,-9.16,deficit,4.75,4,0
2026-04-13 05:00:00+00:00,169.4265,-3.566,deficit,5.0,5,0
2026-04-13 05:15:00+00:00,166.4041,-10.064,deficit,5.25,5,0
2026-04-13 05:30:00+00:00,175.3016,-15.582,deficit,5.5,5,0
2026-04-13 05:45:00+00:00,173.0635,-13.944,deficit,5.75,5,0
2026-04-13 06:00:00+00:00,256.994,-3.533,deficit,6.0,6,0
2026-04-13 06:15:00+00:00,232.81,-1.196,deficit,6.25,6,0
2026-04-13 06:30:00+00:00,327.631,-9.535,deficit,6.5,6,0
2026-04-13 06:45:00+00:00,534.674,-17.305,deficit,6.75,6,0
2026-04-13 07:00:00+00:00,252.9453,-14.312,deficit,7.0,7,0
2026-04-13 07:15:00+00:00,228.6596,-8.506,deficit,7.25,7,0
2026-04-13 07:30:00+00:00,227.3766,-8.221,deficit,7.5,7,0
2026-04-13 07:45:00+00:00,274.908,-6.182,deficit,7.75,7,0
2026-04-13 08:00:00+00:00,350.291,-21.432,deficit,8.0,8,0
2026-04-13 08:15:00+00:00,290.287,-19.864,deficit,8.25,8,0
2026-04-13 08:30:00+00:00,165.668,-15.441,deficit,8.5,8,0
2026-04-13 08:45:00+00:00,153.7729,-13.608,deficit,8.75,8,0
2026-04-13 09:00:00+00:00,162.3848,-8.796,deficit,9.0,9,0
2026-04-13 09:15:00+00:00,155.4855,-6.881,deficit,9.25,9,0
2026-04-13 09:30:00+00:00,154.921,-5.634,deficit,9.5,9,0
2026-04-13 09:45:00+00:00,151.0444,-4.04,deficit,9.75,9,0
2026-04-13 10:00:00+00:00,13.98,25.438,surplus,10.0,10,0
2026-04-13 10:15:00+00:00,8.21,18.324,surplus,10.25,10,0
2026-04-13 10:30:00+00:00,7.07,16.601,surplus,10.5,10,0
2026-04-13 10:45:00+00:00,3.5,13.232,surplus,10.75,10,0
2026-04-13 11:00:00+00:00,21.55,12.88,surplus,11.0,11,0
2026-04-13 11:15:00+00:00,17.82,13.659,surplus,11.25,11,0
2026-04-13 11:30:00+00:00,18.26,8.323,surplus,11.5,11,0
2026-04-13 11:45:00+00:00,24.09,2.818,surplus,11.75,11,0
2026-04-13 12:00:00+00:00,14.05,2.624,surplus,12.0,12,0
2026-04-13 12:15:00+00:00,119.898,-6.983,deficit,12.25,12,0
2026-04-13 12:30:00+00:00,157.628,-15.437,deficit,12.5,12,0
2026-04-13 12:45:00+00:00,168.695,-19.418,deficit,12.75,12,0
2026-04-13 13:00:00+00:00,353.444,-32.402,deficit,13.0,13,0
2026-04-13 13:15:00+00:00,417.372,-32.919,deficit,13.25,13,0
2026-04-13 13:30:00+00:00,378.07,-26.34,deficit,13.5,13,0
2026-04-13 13:45:00+00:00,213.261,-14.763,deficit,13.75,13,0
2026-04-13 14:00:00+00:00,411.377,-25.42,deficit,14.0,14,0
2026-04-13 14:15:00+00:00,187.366,-17.904,deficit,14.25,14,0
2026-04-13 14:30:00+00:00,195.321,-25.347,deficit,14.5,14,0
2026-04-13 14:45:00+00:00,158.829,-19.792,deficit,14.75,14,0
2026-04-13 15:00:00+00:00,149.0764,-31.837,deficit,15.0,15,0
2026-04-13 15:15:00+00:00,163.4908,-29.277,deficit,15.25,15,0
2026-04-13 15:30:00+00:00,170.5687,-26.311,deficit,15.5,15,0
2026-04-13 15:45:00+00:00,175.615,-17.985,deficit,15.75,15,0
2026-04-13 16:00:00+00:00,186.1023,-20.824,deficit,16.0,16,0
2026-04-13 16:15:00+00:00,187.3273,-16.109,deficit,16.25,16,0
2026-04-13 16:30:00+00:00,189.3024,-3.723,deficit,16.5,16,0
2026-04-13 16:45:00+00:00,193.4362,-0.825,deficit,16.75,16,0
2026-04-13 17:00:00+00:00,132.158,0.088,surplus,17.0,17,0
2026-04-13 17:15:00+00:00,134.714,1.684,surplus,17.25,17,0
2026-04-13 17:30:00+00:00,191.5721,-2.01,deficit,17.5,17,0
2026-04-13 17:45:00+00:00,199.5412,-4.658,deficit,17.75,17,0
2026-04-13 18:00:00+00:00,187.0,-1.857,deficit,18.0,18,0
2026-04-13 18:15:00+00:00,188.078,-0.332,deficit,18.25,18,0
2026-04-13 18:30:00+00:00,176.6192,-1.72,deficit,18.5,18,0
2026-04-13 18:45:00+00:00,173.4435,-5.379,deficit,18.75,18,0
2026-04-13 19:00:00+00:00,169.9448,-2.05,deficit,19.0,19,0
2026-04-13 19:15:00+00:00,39.253,3.431,surplus,19.25,19,0
2026-04-13 19:30:00+00:00,38.632,2.744,surplus,19.5,19,0
2026-04-13 19:45:00+00:00,96.613,0.212,surplus,19.75,19,0
2026-04-13 20:00:00+00:00,154.228,-14.698,deficit,20.0,20,0
2026-04-13 20:15:00+00:00,150.7162,-3.543,deficit,20.25,20,0
2026-04-13 20:30:00+00:00,166.749,-0.639,deficit,20.5,20,0
2026-04-13 20:45:00+00:00,149.347,-8.411,deficit,20.75,20,0
2026-04-13 21:00:00+00:00,149.7384,-10.344,deficit,21.0,21,0
2026-04-13 21:15:00+00:00,144.3601,-9.525,deficit,21.25,21,0
2026-04-13 21:30:00+00:00,87.147,0.397,surplus,21.5,21,0
2026-04-13 21:45:00+00:00,134.0845,-9.32,deficit,21.75,21,0
2026-04-13 22:00:00+00:00,144.375,-7.791,deficit,22.0,22,0
2026-04-13 22:15:00+00:00,136.125,-2.311,deficit,22.25,22,0
2026-04-13 22:30:00+00:00,131.428,-1.985,deficit,22.5,22,0
2026-04-13 22:45:00+00:00,90.768,0.42,surplus,22.75,22,0
2026-04-13 23:00:00+00:00,134.277,-5.003,deficit,23.0,23,0
2026-04-13 23:15:00+00:00,133.76,-9.998,deficit,23.25,23,0
2026-04-13 23:30:00+00:00,132.957,-8.979,deficit,23.5,23,0
2026-04-13 23:45:00+00:00,136.785,-5.916,deficit,23.75,23,0
2026-04-14 00:00:00+00:00,135.487,-5.47,deficit,0.0,0,1
2026-04-14 00:15:00+00:00,135.905,-2.628,deficit,0.25,0,1
2026-04-14 00:30:00+00:00,135.564,-1.734,deficit,0.5,0,1
2026-04-14 00:45:00+00:00,135.85,-1.405,deficit,0.75,0,1
2026-04-14 01:00:00+00:00,95.198,1.569,surplus,1.0,1,1
2026-04-14 01:15:00+00:00,89.262,1.865,surplus,1.25,1,1
2026-04-14 01:30:00+00:00,97.43,1.451,surplus,1.5,1,1
2026-04-14 01:45:00+00:00,133.98,-2.498,deficit,1.75,1,1
2026-04-14 02:00:00+00:00,75.023,1.01,surplus,2.0,2,1
2026-04-14 02:15:00+00:00,97.049,2.916,surplus,2.25,2,1
2026-04-14 02:30:00+00:00,101.894,1.3,surplus,2.5,2,1
2026-04-14 02:45:00+00:00,114.097,3.009,surplus,2.75,2,1
2026-04-14 03:00:00+00:00,51.615,1.438,surplus,3.0,3,1
2026-04-14 03:15:00+00:00,86.784,3.658,surplus,3.25,3,1
2026-04-14 03:30:00+00:00,141.801,-2.436,deficit,3.5,3,1
2026-04-14 03:45:00+00:00,93.988,1.556,surplus,3.75,3,1
2026-04-14 04:00:00+00:00,161.2414,-7.235,deficit,4.0,4,1
2026-04-14 04:15:00+00:00,163.768,-6.557,deficit,4.25,4,1
2026-04-14 04:30:00+00:00,170.137,-8.503,deficit,4.5,4,1
2026-04-14 04:45:00+00:00,188.166,-5.139,deficit,4.75,4,1
2026-04-14 05:00:00+00:00,173.305,-3.746,deficit,5.0,5,1
2026-04-14 05:15:00+00:00,184.723,-0.639,deficit,5.25,5,1
2026-04-14 05:30:00+00:00,189.046,-11.977,deficit,5.5,5,1
2026-04-14 05:45:00+00:00,171.116,-7.395,deficit,5.75,5,1
2026-04-14 06:00:00+00:00,94.484,9.521,surplus,6.0,6,1
2026-04-14 06:15:00+00:00,94.571,8.125,surplus,6.25,6,1
2026-04-14 06:30:00+00:00,79.008,8.92,surplus,6.5,6,1
2026-04-14 06:45:00+00:00,28.698,19.75,surplus,6.75,6,1
2026-04-14 07:00:00+00:00,90.029,17.798,surplus,7.0,7,1
2026-04-14 07:15:00+00:00,110.103,12.427,surplus,7.25,7,1
2026-04-14 07:30:00+00:00,104.091,15.5,surplus,7.5,7,1
2026-04-14 07:45:00+00:00,107.4,15.459,surplus,7.75,7,1
2026-04-14 08:00:00+00:00,83.276,18.697,surplus,8.0,8,1
2026-04-14 08:15:00+00:00,67.765,21.03,surplus,8.25,8,1
2026-04-14 08:30:00+00:00,103.308,26.394,surplus,8.5,8,1
2026-04-14 08:45:00+00:00,99.901,22.406,surplus,8.75,8,1
2026-04-14 09:00:00+00:00,67.782,20.034,surplus,9.0,9,1
2026-04-14 09:15:00+00:00,43.352,21.406,surplus,9.25,9,1
2026-04-14 09:30:00+00:00,-15.279,29.663,surplus,9.5,9,1
2026-04-14 09:45:00+00:00,5.847,23.734,surplus,9.75,9,1
2026-04-14 10:00:00+00:00,-5.864,18.073,surplus,10.0,10,1
2026-04-14 10:15:00+00:00,6.149,19.922,surplus,10.25,10,1
2026-04-14 10:30:00+00:00,70.306,16.437,surplus,10.5,10,1
2026-04-14 10:45:00+00:00,69.09,7.909,surplus,10.75,10,1
2026-04-14 11:00:00+00:00,106.155,19.22,surplus,11.0,11,1
2026-04-14 11:15:00+00:00,75.788,17.374,surplus,11.25,11,1
2026-04-14 11:30:00+00:00,73.334,13.29,surplus,11.5,11,1
2026-04-14 11:45:00+00:00,8.172,12.422,surplus,11.75,11,1
2026-04-14 12:00:00+00:00,25.99,15.508,surplus,12.0,12,1
2026-04-14 12:15:00+00:00,48.643,13.981,surplus,12.25,12,1
2026-04-14 12:30:00+00:00,96.783,14.347,surplus,12.5,12,1
2026-04-14 12:45:00+00:00,99.403,14.442,surplus,12.75,12,1
2026-04-14 13:00:00+00:00,110.36,4.792,surplus,13.0,13,1
2026-04-14 13:15:00+00:00,102.4557,5.033,surplus,13.25,13,1
2026-04-14 13:30:00+00:00,140.998,-1.444,deficit,13.5,13,1
2026-04-14 13:45:00+00:00,98.435,1.598,surplus,13.75,13,1
2026-04-14 14:00:00+00:00,102.263,3.129,surplus,14.0,14,1
2026-04-14 14:15:00+00:00,104.671,11.941,surplus,14.25,14,1
2026-04-14 14:30:00+00:00,105.814,6.596,surplus,14.5,14,1
2026-04-14 14:45:00+00:00,107.067,7.581,surplus,14.75,14,1
2026-04-14 15:00:00+00:00,101.669,13.596,surplus,15.0,15,1
2026-04-14 15:15:00+00:00,105.454,7.936,surplus,15.25,15,1
2026-04-14 15:30:00+00:00,132.769,2.027,surplus,15.5,15,1
2026-04-14 15:45:00+00:00,115.092,8.58,surplus,15.75,15,1
2026-04-14 16:00:00+00:00,102.848,8.207,surplus,16.0,16,1
2026-04-14 16:15:00+00:00,94.106,7.437,surplus,16.25,16,1
2026-04-14 16:30:00+00:00,143.702,0.531,surplus,16.5,16,1
2026-04-14 16:45:00+00:00,48.871,5.096,surplus,16.75,16,1
2026-04-14 17:00:00+00:00,204.9305,-1.503,deficit,17.0,17,1
2026-04-14 17:15:00+00:00,212.9262,-5.48,deficit,17.25,17,1
2026-04-14 17:30:00+00:00,252.45,-2.8,deficit,17.5,17,1
2026-04-14 17:45:00+00:00,191.609,0.19,surplus,17.75,17,1
2026-04-14 18:00:00+00:00,269.258,-2.823,deficit,18.0,18,1
2026-04-14 18:15:00+00:00,266.123,-4.166,deficit,18.25,18,1
2026-04-14 18:30:00+00:00,241.329,-5.476,deficit,18.5,18,1
2026-04-14 18:45:00+00:00,183.1,3.647,surplus,18.75,18,1
2026-04-14 19:00:00+00:00,208.736,-2.706,deficit,19.0,19,1
2026-04-14 19:15:00+00:00,132.416,2.945,surplus,19.25,19,1
2026-04-14 19:30:00+00:00,135.921,4.337,surplus,19.5,19,1
2026-04-14 19:45:00+00:00,172.5779,-14.017,deficit,19.75,19,1
2026-04-14 20:00:00+00:00,180.796,-3.943,deficit,20.0,20,1
2026-04-14 20:15:00+00:00,170.907,-4.686,deficit,20.25,20,1
2026-04-14 20:30:00+00:00,-2.04,5.422,surplus,20.5,20,1
2026-04-14 20:45:00+00:00,156.8749,-1.942,deficit,20.75,20,1
2026-04-14 21:00:00+00:00,168.069,-1.143,deficit,21.0,21,1
2026-04-14 21:15:00+00:00,46.025,1.263,surplus,21.25,21,1
2026-04-14 21:30:00+00:00,26.998,0.577,surplus,21.5,21,1
2026-04-14 21:45:00+00:00,11.987,1.377,surplus,21.75,21,1
2026-04-14 22:00:00+00:00,64.293,0.926,surplus,22.0,22,1
2026-04-14 22:15:00+00:00,144.379,-1.034,deficit,22.25,22,1
2026-04-14 22:30:00+00:00,5.692,1.28,surplus,22.5,22,1
2026-04-14 22:45:00+00:00,52.063,1.731,surplus,22.75,22,1
2026-04-14 23:00:00+00:00,62.317,3.132,surplus,23.0,23,1
2026-04-14 23:15:00+00:00,35.947,3.837,surplus,23.25,23,1
2026-04-14 23:30:00+00:00,52.206,2.561,surplus,23.5,23,1
2026-04-14 23:45:00+00:00,5.343,4.624,surplus,23.75,23,1
2026-04-15 00:00:00+00:00,-1.001,9.978,surplus,0.0,0,2
2026-04-15 00:15:00+00:00,-3.831,10.859,surplus,0.25,0,2
2026-04-15 00:30:00+00:00,10.467,8.896,surplus,0.5,0,2
2026-04-15 00:45:00+00:00,-2.495,11.229,surplus,0.75,0,2
2026-04-15 01:00:00+00:00,92.564,2.082,surplus,1.0,1,2
2026-04-15 01:15:00+00:00,121.924,-1.356,deficit,1.25,1,2
2026-04-15 01:30:00+00:00,122.199,-3.115,deficit,1.5,1,2
2026-04-15 01:45:00+00:00,121.715,-2.107,deficit,1.75,1,2
2026-04-15 02:00:00+00:00,130.315,-5.955,deficit,2.0,2,2
2026-04-15 02:15:00+00:00,128.427,-2.534,deficit,2.25,2,2
2026-04-15 02:30:00+00:00,128.44,-2.588,deficit,2.5,2,2
2026-04-15 02:45:00+00:00,125.9108,-2.931,deficit,2.75,2,2
2026-04-15 03:00:00+00:00,154.346,-2.752,deficit,3.0,3,2
2026-04-15 03:15:00+00:00,143.385,-3.306,deficit,3.25,3,2
2026-04-15 03:30:00+00:00,148.064,-2.484,deficit,3.5,3,2
2026-04-15 03:45:00+00:00,123.532,0.146,surplus,3.75,3,2
2026-04-15 04:00:00+00:00,160.738,-7.261,deficit,4.0,4,2
2026-04-15 04:15:00+00:00,170.123,-7.24,deficit,4.25,4,2
2026-04-15 04:30:00+00:00,171.193,-7.486,deficit,4.5,4,2
2026-04-15 04:45:00+00:00,176.561,-4.663,deficit,4.75,4,2
2026-04-15 05:00:00+00:00,181.038,-3.117,deficit,5.0,5,2
2026-04-15 05:15:00+00:00,179.641,-0.172,deficit,5.25,5,2
2026-04-15 05:30:00+00:00,176.0,-11.6,deficit,5.5,5,2
2026-04-15 05:45:00+00:00,165.4827,-7.228,deficit,5.75,5,2
2026-04-15 06:00:00+00:00,180.95,-10.286,deficit,6.0,6,2
2026-04-15 06:15:00+00:00,76.768,5.179,surplus,6.25,6,2
2026-04-15 06:30:00+00:00,87.422,8.285,surplus,6.5,6,2
2026-04-15 06:45:00+00:00,114.25,9.354,surplus,6.75,6,2
2026-04-15 07:00:00+00:00,130.0,14.619,surplus,7.0,7,2
2026-04-15 07:15:00+00:00,119.484,17.008,surplus,7.25,7,2
2026-04-15 07:30:00+00:00,110.73,16.767,surplus,7.5,7,2
2026-04-15 07:45:00+00:00,103.34,4.953,surplus,7.75,7,2
2026-04-15 08:00:00+00:00,278.097,-1.878,deficit,8.0,8,2
2026-04-15 08:15:00+00:00,71.926,3.383,surplus,8.25,8,2
2026-04-15 08:30:00+00:00,72.166,8.726,surplus,8.5,8,2
2026-04-15 08:45:00+00:00,122.762,-13.32,deficit,8.75,8,2
2026-04-15 09:00:00+00:00,130.449,-14.146,deficit,9.0,9,2
2026-04-15 09:15:00+00:00,123.6896,-12.824,deficit,9.25,9,2
2026-04-15 09:30:00+00:00,130.405,-5.856,deficit,9.5,9,2
2026-04-15 09:45:00+00:00,119.4851,-18.696,deficit,9.75,9,2
2026-04-15 10:00:00+00:00,266.056,-6.854,deficit,10.0,10,2
2026-04-15 10:15:00+00:00,128.128,-7.312,deficit,10.25,10,2
2026-04-15 10:30:00+00:00,67.647,2.985,surplus,10.5,10,2
2026-04-15 10:45:00+00:00,80.38,8.315,surplus,10.75,10,2
2026-04-15 11:00:00+00:00,93.992,14.068,surplus,11.0,11,2
2026-04-15 11:15:00+00:00,82.225,16.216,surplus,11.25,11,2
2026-04-15 11:30:00+00:00,56.812,28.349,surplus,11.5,11,2
2026-04-15 11:45:00+00:00,6.314,38.545,surplus,11.75,11,2
2026-04-15 12:00:00+00:00,37.248,22.762,surplus,12.0,12,2
2026-04-15 12:15:00+00:00,77.05,14.136,surplus,12.25,12,2
2026-04-15 12:30:00+00:00,84.51,10.491,surplus,12.5,12,2
2026-04-15 12:45:00+00:00,99.0813,15.444,surplus,12.75,12,2
2026-04-15 13:00:00+00:00,75.82,18.349,surplus,13.0,13,2
2026-04-15 13:15:00+00:00,88.5,11.227,surplus,13.25,13,2
2026-04-15 13:30:00+00:00,99.8438,3.558,surplus,13.5,13,2
2026-04-15 13:45:00+00:00,98.073,8.717,surplus,13.75,13,2
2026-04-15 14:00:00+00:00,94.0,1.206,surplus,14.0,14,2
2026-04-15 14:15:00+00:00,111.358,6.168,surplus,14.25,14,2
2026-04-15 14:30:00+00:00,86.502,6.316,surplus,14.5,14,2
2026-04-15 14:45:00+00:00,165.231,-1.102,deficit,14.75,14,2
2026-04-15 15:00:00+00:00,97.009,1.723,surplus,15.0,15,2
2026-04-15 15:15:00+00:00,160.369,-1.976,deficit,15.25,15,2
2026-04-15 15:30:00+00:00,172.26,-1.434,deficit,15.5,15,2
2026-04-15 15:45:00+00:00,-11.086,5.068,surplus,15.75,15,2
2026-04-15 16:00:00+00:00,140.954,-2.623,deficit,16.0,16,2
2026-04-15 16:15:00+00:00,-9.106,0.842,surplus,16.25,16,2
2026-04-15 16:30:00+00:00,51.751,1.851,surplus,16.5,16,2
2026-04-15 16:45:00+00:00,166.672,-4.889,deficit,16.75,16,2
2026-04-15 17:00:00+00:00,167.255,-6.596,deficit,17.0,17,2
2026-04-15 17:15:00+00:00,175.131,-1.498,deficit,17.25,17,2
2026-04-15 17:30:00+00:00,192.907,-4.432,deficit,17.5,17,2
2026-04-15 17:45:00+00:00,215.49,-6.675,deficit,17.75,17,2
2026-04-15 18:00:00+00:00,208.692,-10.018,deficit,18.0,18,2
2026-04-15 18:15:00+00:00,197.175,-6.639,deficit,18.25,18,2
2026-04-15 18:30:00+00:00,185.35,-4.416,deficit,18.5,18,2
2026-04-15 18:45:00+00:00,167.464,-2.141,deficit,18.75,18,2
2026-04-15 19:00:00+00:00,193.171,-5.848,deficit,19.0,19,2
2026-04-15 19:15:00+00:00,147.323,-10.671,deficit,19.25,19,2
2026-04-15 19:30:00+00:00,142.956,-11.152,deficit,19.5,19,2
2026-04-15 19:45:00+00:00,1.349,4.33,surplus,19.75,19,2
2026-04-15 20:00:00+00:00,90.041,5.592,surplus,20.0,20,2
2026-04-15 20:15:00+00:00,7.494,2.63,surplus,20.25,20,2
2026-04-15 20:30:00+00:00,103.371,0.346,surplus,20.5,20,2
2026-04-15 20:45:00+00:00,-11.1,4.419,surplus,20.75,20,2
2026-04-15 21:00:00+00:00,144.166,-1.512,deficit,21.0,21,2
2026-04-15 21:15:00+00:00,100.246,6.997,surplus,21.25,21,2
2026-04-15 21:30:00+00:00,105.51,5.163,surplus,21.5,21,2
2026-04-15 21:45:00+00:00,98.65,5.829,surplus,21.75,21,2
2026-04-15 22:00:00+00:00,153.631,-7.669,deficit,22.0,22,2
2026-04-15 22:15:00+00:00,138.783,-3.283,deficit,22.25,22,2
2026-04-15 22:30:00+00:00,137.31,-2.859,deficit,22.5,22,2
2026-04-15 22:45:00+00:00,135.229,-0.791,deficit,22.75,22,2
2026-04-15 23:00:00+00:00,137.019,-4.377,deficit,23.0,23,2
2026-04-15 23:15:00+00:00,133.494,-3.527,deficit,23.25,23,2
2026-04-15 23:30:00+00:00,13.609,0.85,surplus,23.5,23,2
2026-04-15 23:45:00+00:00,11.887,1.865,surplus,23.75,23,2
2026-04-16 00:00:00+00:00,6.582,0.435,surplus,0.0,0,3
2026-04-16 00:15:00+00:00,9.308,0.644,surplus,0.25,0,3
2026-04-16 00:30:00+00:00,125.514,-1.214,deficit,0.5,0,3
2026-04-16 00:45:00+00:00,29.982,2.788,surplus,0.75,0,3
2026-04-16 01:00:00+00:00,29.229,2.457,surplus,1.0,1,3
2026-04-16 01:15:00+00:00,21.222,1.727,surplus,1.25,1,3
2026-04-16 01:30:00+00:00,32.791,4.612,surplus,1.5,1,3
2026-04-16 01:45:00+00:00,22.481,4.67,surplus,1.75,1,3
2026-04-16 02:00:00+00:00,23.652,0.835,surplus,2.0,2,3
2026-04-16 02:15:00+00:00,24.232,6.074,surplus,2.25,2,3
2026-04-16 02:30:00+00:00,34.105,2.969,surplus,2.5,2,3
2026-04-16 02:45:00+00:00,17.731,6.067,surplus,2.75,2,3
2026-04-16 03:00:00+00:00,3.918,8.102,surplus,3.0,3,3
2026-04-16 03:15:00+00:00,-1.406,8.979,surplus,3.25,3,3
2026-04-16 03:30:00+00:00,6.755,7.145,surplus,3.5,3,3
2026-04-16 03:45:00+00:00,21.871,1.553,surplus,3.75,3,3
2026-04-16 04:00:00+00:00,136.862,-2.998,deficit,4.0,4,3
2026-04-16 04:15:00+00:00,152.504,-10.808,deficit,4.25,4,3
2026-04-16 04:30:00+00:00,158.796,-1.048,deficit,4.5,4,3
2026-04-16 04:45:00+00:00,173.789,-1.099,deficit,4.75,4,3
2026-04-16 05:00:00+00:00,168.487,-6.495,deficit,5.0,5,3
2026-04-16 05:15:00+00:00,112.924,1.088,surplus,5.25,5,3
2026-04-16 05:30:00+00:00,163.322,-3.503,deficit,5.5,5,3
2026-04-16 05:45:00+00:00,149.369,-11.134,deficit,5.75,5,3
2026-04-16 06:00:00+00:00,176.198,-15.488,deficit,6.0,6,3
2026-04-16 06:15:00+00:00,156.695,-6.586,deficit,6.25,6,3
2026-04-16 06:30:00+00:00,147.1465,-8.376,deficit,6.5,6,3
2026-04-16 06:45:00+00:00,138.6575,-18.389,deficit,6.75,6,3
2026-04-16 07:00:00+00:00,151.712,-16.768,deficit,7.0,7,3
2026-04-16 07:15:00+00:00,142.9846,-10.659,deficit,7.25,7,3
2026-04-16 07:30:00+00:00,138.716,-5.125,deficit,7.5,7,3
2026-04-16 07:45:00+00:00,133.3718,-4.224,deficit,7.75,7,3
2026-04-16 08:00:00+00:00,148.741,-0.49,deficit,8.0,8,3
2026-04-16 08:15:00+00:00,177.356,-8.871,deficit,8.25,8,3
